0.0883291,0.0717756,0.0823388,-2.99204,-0.076354,1.5038,0.429716,0.433101,0.0777683,0.711326,0.110135,0.587174,-0.0382747,0.00437531,-0.00766629,0.00250967,0.00713818,0.00679884,0.0412588,0.0220799,-6.74586e-05,4.7143e-05,-7.54952e-18,5.12923e-17,5.35844e-05,-3.7446e-05,
0.0883444,0.0717462,0.0823465,-2.99201,-0.0763125,1.50394,0.429802,0.433101,0.0777684,0.711326,0.110135,0.587174,-0.0382748,0.00380865,-0.0073507,0.00193278,0.00711277,0.0103688,0.0358612,0.0215386,-6.73599e-05,4.7091e-05,-6.66134e-18,4.55191e-17,5.35059e-05,-3.74046e-05,
0.08836,0.071737,0.0823177,-2.99199,-0.0765256,1.50432,0.429931,0.433101,0.0777686,0.711326,0.110135,0.587174,-0.038275,0.00391231,-0.00231157,-0.0071993,0.00461047,-0.0532858,0.0938544,0.0323187,-6.72614e-05,4.7039e-05,-5.9952e-18,4.04121e-17,5.34275e-05,-3.73632e-05,
0.0883722,0.0717364,0.0822844,-2.99198,-0.0768373,1.50481,0.430042,0.4331,0.0777688,0.711326,0.110135,0.587174,-0.0382751,0.00304425,-0.0001493,-0.00833128,0.00393351,-0.0779278,0.122919,0.0277843,-6.7163e-05,4.6987e-05,-4.66294e-18,3.61933e-17,5.33492e-05,-3.73219e-05,
0.0883844,0.071738,0.0822542,-2.99196,-0.07717,1.50534,0.430134,0.4331,0.077769,0.711326,0.110135,0.587174,-0.0382753,0.00303829,0.000401942,-0.0075524,0.00435638,-0.0831719,0.133393,0.0228243,-6.70648e-05,4.69351e-05,-3.9968e-18,3.17524e-17,5.32711e-05,-3.72806e-05,
0.0883977,0.0717385,0.0822295,-2.99194,-0.0774846,1.50587,0.430212,0.4331,0.0777692,0.711326,0.110135,0.587175,-0.0382754,0.00333188,0.000139258,-0.00618738,0.00526461,-0.0786397,0.132853,0.0196863,-6.69667e-05,4.68831e-05,-3.55271e-18,2.84217e-17,5.31931e-05,-3.72394e-05,
0.0884108,0.0717194,0.0822367,-2.9919,-0.0775633,1.50615,0.430266,0.4331,0.0777694,0.711326,0.110135,0.587175,-0.0382756,0.00328922,-0.00479109,0.00181393,0.00895583,-0.0196823,0.0683648,0.0133122,-6.68688e-05,4.68312e-05,-2.88658e-18,2.5091e-17,5.31153e-05,-3.71982e-05,
0.0884263,0.0716949,0.0822453,-2.99186,-0.0775661,1.50632,0.430324,0.433099,0.0777696,0.711326,0.110135,0.587175,-0.0382757,0.00385621,-0.00610801,0.00214422,0.00989044,-0.000692985,0.0434157,0.0145518,-6.67711e-05,4.67794e-05,-2.66454e-18,2.22045e-17,5.30375e-05,-3.7157e-05,
0.0884403,0.0716702,0.0822521,-2.99182,-0.0775412,1.50645,0.430382,0.433099,0.0777698,0.711326,0.110135,0.587175,-0.0382759,0.00351823,-0.00619563,0.00170563,0.00992166,0.00622109,0.0328752,0.0145409,-6.66734e-05,4.67275e-05,-2.88658e-18,1.95399e-17,5.29599e-05,-3.71159e-05,
0.0884524,0.0716466,0.082257,-2.99178,-0.0775047,1.50656,0.430438,0.433099,0.0777699,0.711326,0.110135,0.587176,-0.038276,0.00301245,-0.00590057,0.0012119,0.00975439,0.00912266,0.0275808,0.0139087,-6.65759e-05,4.66757e-05,-2.88658e-18,1.70974e-17,5.28825e-05,-3.70748e-05,
0.0884637,0.0716448,0.0822343,-2.99176,-0.0776563,1.50693,0.430505,0.433099,0.0777701,0.711326,0.110135,0.587176,-0.0382762,0.00282879,-0.000447727,-0.00567615,0.00615531,-0.037899,0.0928345,0.0168395,-6.64787e-05,4.6624e-05,-2.44249e-18,1.59872e-17,5.28051e-05,-3.70338e-05,
0.0884681,0.0716525,0.082209,-2.99174,-0.0778919,1.50743,0.430561,0.433098,0.0777703,0.711326,0.110135,0.587176,-0.0382763,0.00110834,0.00192709,-0.00632307,0.00539127,-0.0589075,0.124935,0.013969,-6.63817e-05,4.65723e-05,-2.88658e-18,1.35447e-17,5.27279e-05,-3.69928e-05,
0.0884758,0.0716627,0.0821831,-2.99171,-0.0781478,1.50798,0.430605,0.433098,0.0777705,0.711326,0.110135,0.587176,-0.0382765,0.0019109,0.00255108,-0.00647641,0.00599935,-0.0639732,0.136567,0.0111104,-6.62848e-05,4.65207e-05,-2.88658e-18,1.15463e-17,5.26508e-05,-3.69518e-05,
0.0884847,0.0716718,0.0821614,-2.99168,-0.0783922,1.50852,0.430642,0.433098,0.0777707,0.711326,0.110135,0.587176,-0.0382766,0.00224043,0.0022727,-0.0054143,0.00713967,-0.0610992,0.136258,0.00930643,-6.6188e-05,4.64691e-05,-3.10862e-18,8.88178e-18,5.25738e-05,-3.69109e-05,
0.0884943,0.0716589,0.0821652,-2.99164,-0.0784552,1.50878,0.430669,0.433098,0.0777709,0.711326,0.110135,0.587177,-0.0382767,0.00238349,-0.00321641,0.000946179,0.0119053,-0.0157347,0.0636935,0.00666178,-6.60914e-05,4.64176e-05,-8.65974e-18,1.42109e-17,5.2497e-05,-3.687e-05,
0.0885059,0.07164,0.0821702,-2.99159,-0.0784562,1.50893,0.4307,0.433097,0.0777711,0.711326,0.110135,0.587177,-0.0382769,0.00291697,-0.00473768,0.0012563,0.0128674,-0.000260608,0.0365371,0.00782221,-6.5995e-05,4.63662e-05,-7.77156e-18,1.24345e-17,5.24203e-05,-3.68292e-05,
0.0885166,0.0716204,0.0821739,-2.99153,-0.0784339,1.50903,0.430731,0.433097,0.0777712,0.711326,0.110135,0.587177,-0.038277,0.00266864,-0.00489969,0.00092307,0.0127468,0.0055831,0.0252887,0.007742,-6.58988e-05,4.63148e-05,-6.66134e-18,1.04361e-17,5.23437e-05,-3.67884e-05,
0.0885257,0.0716018,0.082176,-2.99148,-0.0784015,1.50911,0.43076,0.433097,0.0777714,0.711326,0.110135,0.587177,-0.0382772,0.00225975,-0.00462796,0.000534795,0.0124285,0.00810395,0.0196917,0.00708172,-6.58027e-05,4.62635e-05,-5.77316e-18,9.54792e-18,5.22672e-05,-3.67477e-05,
0.088534,0.0716077,0.082155,-2.99145,-0.0785213,1.50948,0.430801,0.433096,0.0777716,0.711326,0.110135,0.587177,-0.0382773,0.00208156,0.00146125,-0.0052595,0.00777416,-0.0299667,0.0944952,0.0103876,-6.57067e-05,4.62121e-05,-5.10703e-18,8.65974e-18,5.21909e-05,-3.6707e-05,
0.0885399,0.0716241,0.0821295,-2.99143,-0.0787149,1.51001,0.430838,0.433096,0.0777718,0.711326,0.110135,0.587178,-0.0382775,0.00147481,0.00410988,-0.00636543,0.0068789,-0.0483977,0.130584,0.00923972,-6.56109e-05,4.6161e-05,-4.66294e-18,7.77156e-18,5.21147e-05,-3.66663e-05,
0.0885458,0.0716433,0.0821054,-2.9914,-0.0789313,1.51058,0.430867,0.433096,0.077772,0.711326,0.110135,0.587178,-0.0382776,0.00147522,0.00478099,-0.00603415,0.00765155,-0.0540862,0.143397,0.00717666,-6.55153e-05,4.61098e-05,-5.10703e-18,7.10543e-18,5.20386e-05,-3.66257e-05,
0.0885526,0.071661,0.0820849,-2.99136,-0.07914,1.51115,0.430889,0.433096,0.0777722,0.711326,0.110135,0.587178,-0.0382778,0.00170635,0.00443182,-0.00513734,0.00901113,-0.0521932,0.142847,0.00541389,-6.54197e-05,4.60587e-05,-4.66294e-18,5.55112e-18,5.19626e-05,-3.65851e-05,
0.0885604,0.0716756,0.0820683,-2.99132,-0.0793254,1.51169,0.430905,0.433095,0.0777724,0.711326,0.110135,0.587178,-0.0382779,0.00194749,0.0036625,-0.00412593,0.0104248,-0.0463445,0.135323,0.00413314,-6.53245e-05,4.60077e-05,-4.21885e-18,4.44089e-18,5.18867e-05,-3.65446e-05,
0.0885684,0.0716676,0.0820704,-2.99126,-0.0793778,1.51192,0.430907,0.433095,0.0777725,0.711326,0.110135,0.587178,-0.0382781,0.00200046,-0.00202055,0.000507326,0.0156226,-0.0130997,0.0579301,0.00043862,-6.52293e-05,4.59568e-05,-3.9968e-18,3.33067e-18,5.1811e-05,-3.65041e-05,
0.0885777,0.0716533,0.0820729,-2.99119,-0.0793816,1.51204,0.430912,0.433095,0.0777727,0.711326,0.110135,0.587179,-0.0382782,0.002336,-0.00356078,0.000636177,0.0163874,-0.000951563,0.0294639,0.00121915,-6.51343e-05,4.59059e-05,-3.9968e-18,2.88658e-18,5.17354e-05,-3.64637e-05,
0.088586,0.0716386,0.0820741,-2.99113,-0.079366,1.51211,0.430916,0.433095,0.0777729,0.711326,0.110135,0.587179,-0.0382784,0.00206522,-0.00368765,0.000297636,0.01601,0.00389045,0.0177269,0.00104291,-6.50394e-05,4.5855e-05,-3.33067e-18,2.88658e-18,5.16599e-05,-3.64233e-05,
0.0885927,0.0716251,0.0820739,-2.99106,-0.0793417,1.51216,0.430917,0.433094,0.0777731,0.711326,0.110135,0.587179,-0.0382785,0.00167774,-0.00336682,-6.01309e-05,0.0154792,0.00608255,0.01185,0.000349144,-6.49445e-05,4.58041e-05,-1.77636e-18,2.66454e-18,5.15846e-05,-3.63829e-05,
0.0885946,0.0716368,0.0820575,-2.99102,-0.0794274,1.51252,0.430948,0.433094,0.0777733,0.711326,0.110135,0.587179,-0.0382787,0.000471981,0.00292871,-0.00408316,0.0101395,-0.0214285,0.0895531,0.00772798,-6.48499e-05,4.57533e-05,-6.66134e-19,2.44249e-18,5.15093e-05,-3.63426e-05,
0.0885981,0.0716598,0.0820341,-2.99099,-0.0795716,1.51303,0.430983,0.433094,0.0777735,0.711326,0.110135,0.58718,-0.0382788,0.000873651,0.00574779,-0.00584891,0.00907756,-0.0360488,0.12714,0.00864205,-6.47554e-05,4.57026e-05,-6.66134e-19,1.55431e-18,5.14342e-05,-3.63024e-05,
0.0886018,0.071686,0.0820114,-2.99095,-0.0797381,1.51359,0.431011,0.433094,0.0777736,0.711326,0.110135,0.58718,-0.0382789,0.000915073,0.00654105,-0.00568363,0.00985651,-0.041611,0.14094,0.00699905,-6.4661e-05,4.5652e-05,-6.66134e-19,1.77636e-18,5.13592e-05,-3.62621e-05,
0.0886106,0.0717111,0.0819893,-2.9909,-0.0799002,1.51415,0.43103,0.433093,0.0777738,0.711326,0.110135,0.58718,-0.0382791,0.00221731,0.00627461,-0.00551947,0.0112689,-0.0405326,0.141156,0.00481312,-6.45667e-05,4.56013e-05,-2.22045e-19,1.55431e-18,5.12843e-05,-3.6222e-05,
0.0886166,0.0717333,0.0819733,-2.99085,-0.0800481,1.51469,0.431042,0.433093,0.077774,0.711326,0.110135,0.58718,-0.0382792,0.00150447,0.00554821,-0.00400333,0.0127341,-0.0369684,0.134269,0.00287462,-6.44726e-05,4.55508e-05,-2.22045e-19,1.55431e-18,5.12095e-05,-3.61819e-05,
0.0886222,0.0717313,0.0819728,-2.99078,-0.0800944,1.5149,0.431021,0.433093,0.0777742,0.711326,0.110135,0.58718,-0.0382794,0.00138927,-0.000486073,-0.000131312,0.0185141,-0.0115755,0.0517533,-0.00523597,-6.43788e-05,4.55004e-05,4.44089e-19,8.88178e-19,5.11349e-05,-3.61418e-05,
0.0886289,0.0717227,0.0819726,-2.9907,-0.080101,1.51499,0.431001,0.433093,0.0777744,0.711326,0.110135,0.587181,-0.0382795,0.00166685,-0.00214694,-3.57352e-05,0.0192697,-0.00165835,0.0218226,-0.00495602,-6.4285e-05,4.54499e-05,4.44089e-19,8.88178e-19,5.10604e-05,-3.61017e-05,
0.0886346,0.0717135,0.0819714,-2.99063,-0.0800909,1.51502,0.43098,0.433092,0.0777746,0.711326,0.110135,0.587181,-0.0382797,0.00143297,-0.00231442,-0.000319967,0.0187761,0.00253779,0.00958479,-0.0052376,-6.41914e-05,4.53996e-05,2.31112e-33,4.44089e-19,5.0986e-05,-3.60618e-05,
0.088639,0.0717054,0.0819689,-2.99055,-0.0800727,1.51504,0.430956,0.433092,0.0777747,0.711326,0.110135,0.587181,-0.0382798,0.00109401,-0.00200457,-0.000616936,0.018133,0.0045423,0.00347177,-0.00598404,-6.40979e-05,4.53493e-05,-4.44089e-19,2.22045e-19,5.09117e-05,-3.60218e-05,
0.0886437,0.071725,0.0819496,-2.9905,-0.0801453,1.5154,0.430988,0.433092,0.0777749,0.711326,0.110135,0.587181,-0.03828,0.00116861,0.00488494,-0.0048233,0.0119969,-0.0181569,0.0897056,0.00807886,-6.40045e-05,4.52991e-05,2.31112e-33,4.44089e-19,5.08375e-05,-3.59819e-05,
0.0886467,0.0717568,0.0819259,-2.99046,-0.080274,1.51592,0.431032,0.433092,0.0777751,0.711326,0.110135,0.587181,-0.0382801,0.000762549,0.00795586,-0.00592823,0.0107926,-0.0321805,0.131231,0.0109712,-6.39113e-05,4.52489e-05,-4.44089e-19,4.44089e-19,5.07634e-05,-3.59421e-05,
0.0886496,0.071792,0.0819025,-2.99041,-0.0804259,1.51651,0.431069,0.433091,0.0777753,0.711326,0.110135,0.587182,-0.0382802,0.000711997,0.00879976,-0.00585181,0.0116671,-0.0379655,0.146464,0.00926411,-6.38184e-05,4.51989e-05,-8.88178e-19,8.88178e-19,5.06895e-05,-3.59022e-05,
0.0886529,0.0718259,0.0818816,-2.99036,-0.0805773,1.5171,0.431094,0.433091,0.0777755,0.711326,0.110135,0.587182,-0.0382804,0.000830735,0.00847257,-0.00522654,0.0132376,-0.0378376,0.14675,0.00631388,-6.37256e-05,4.51489e-05,-1.11022e-18,1.11022e-18,5.06157e-05,-3.58625e-05,
0.0886568,0.0718565,0.0818638,-2.9903,-0.080714,1.51765,0.431108,0.433091,0.0777756,0.711326,0.110135,0.587182,-0.0382805,0.000976305,0.00764311,-0.00443497,0.0148578,-0.0341767,0.139214,0.00346766,-6.36328e-05,4.50989e-05,-2.22045e-19,1.55431e-18,5.0542e-05,-3.58228e-05,
0.08866,0.0718603,0.0818611,-2.99022,-0.0807615,1.51784,0.431065,0.433091,0.0777758,0.711326,0.110135,0.587182,-0.0382807,0.000793846,0.000970099,-0.00069189,0.02137,-0.011888,0.048089,-0.0108411,-6.35404e-05,4.50491e-05,2.31112e-33,8.88178e-19,5.04684e-05,-3.57831e-05,
0.0886692,0.0718568,0.0818565,-2.99013,-0.0807705,1.51791,0.431021,0.43309,0.077776,0.711326,0.110135,0.587182,-0.0382808,0.00230032,-0.000886631,-0.00114547,0.022172,-0.00225493,0.0153283,-0.011,-6.34479e-05,4.49992e-05,2.22045e-19,1.55431e-18,5.03949e-05,-3.57435e-05,
0.0886736,0.0718524,0.0818539,-2.99004,-0.0807657,1.51791,0.430976,0.43309,0.0777762,0.711326,0.110135,0.587183,-0.038281,0.00112311,-0.00110543,-0.000643759,0.0215671,0.00120072,0.00207163,-0.0113084,-6.33555e-05,4.49494e-05,-2.22045e-19,1.11022e-18,5.03216e-05,-3.57039e-05,
0.0886783,0.0718741,0.0818374,-2.98998,-0.080821,1.51825,0.431,0.43309,0.0777764,0.711326,0.110135,0.587183,-0.0382811,0.00116443,0.00543731,-0.00413975,0.0151872,-0.0138098,0.0828425,0.00617429,-6.32636e-05,4.48998e-05,2.31112e-33,1.33227e-18,5.02484e-05,-3.56644e-05,
0.0886813,0.071908,0.0818163,-2.98993,-0.0809194,1.51873,0.431042,0.43309,0.0777765,0.711326,0.110135,0.587183,-0.0382812,0.000751658,0.00846444,-0.00525441,0.0137244,-0.0246191,0.121878,0.0105247,-6.31717e-05,4.48501e-05,2.22045e-19,1.33227e-18,5.01752e-05,-3.56249e-05,
0.0886837,0.0719457,0.0817949,-2.98987,-0.0810383,1.51928,0.43108,0.433089,0.0777767,0.711326,0.110135,0.587183,-0.0382814,0.000603074,0.00942412,-0.00536608,0.0143406,-0.0297073,0.136624,0.0092616,-6.30798e-05,4.48005e-05,-6.66134e-19,1.11022e-18,5.01022e-05,-3.55854e-05,
0.0886862,0.0719828,0.081775,-2.98981,-0.0811591,1.51983,0.431105,0.433089,0.0777769,0.711326,0.110135,0.587183,-0.0382815,0.000608323,0.00928105,-0.0049753,0.0156751,-0.0302163,0.13765,0.00628394,-6.2988e-05,4.47509e-05,-4.44089e-19,1.11022e-18,5.00294e-05,-3.5546e-05,
0.0886888,0.0720174,0.0817574,-2.98974,-0.0812704,1.52036,0.431118,0.433089,0.0777771,0.711326,0.110135,0.587184,-0.0382817,0.000660967,0.00864836,-0.00440485,0.0170968,-0.0278111,0.131496,0.00324115,-6.28965e-05,4.47014e-05,2.31112e-33,6.66134e-19,4.99566e-05,-3.55067e-05,
0.0886916,0.072049,0.081742,-2.98966,-0.0813663,1.52084,0.43112,0.433089,0.0777773,0.711326,0.110135,0.587184,-0.0382818,0.000697977,0.00789231,-0.00384629,0.0183392,-0.0239722,0.122215,0.0007012,-6.2805e-05,4.46519e-05,2.22045e-19,8.88178e-19,4.98839e-05,-3.54673e-05,
0.0886931,0.0720565,0.081737,-2.98957,-0.0814062,1.52099,0.431059,0.433088,0.0777774,0.711326,0.110135,0.587184,-0.038282,0.000379196,0.00187758,-0.00124941,0.024256,-0.00999361,0.0372754,-0.0154143,-6.27137e-05,4.46025e-05,-2.22045e-19,8.88178e-19,4.98114e-05,-3.54281e-05,
0.0886953,0.0720576,0.0817321,-2.98947,-0.0814205,1.52102,0.430995,0.433088,0.0777776,0.711326,0.110135,0.587184,-0.0382821,0.000539069,0.000274577,-0.00122656,0.0247668,-0.00357182,0.0067486,-0.0160398,-6.26226e-05,4.45531e-05,2.31112e-33,6.66134e-19,4.9739e-05,-3.53889e-05,
0.0886967,0.0720582,0.0817263,-2.98937,-0.0814223,1.521,0.430928,0.433088,0.0777778,0.711326,0.110135,0.587184,-0.0382822,0.000347964,0.000163378,-0.00143369,0.0240106,-0.000447606,-0.00576852,-0.016536,-6.25314e-05,4.45038e-05,-8.88178e-19,6.66134e-19,4.96667e-05,-3.53497e-05,
0.0886992,0.072085,0.081709,-2.9893,-0.0814648,1.5213,0.43095,0.433088,0.077778,0.711326,0.110135,0.587185,-0.0382824,0.000626513,0.00670361,-0.00434135,0.0174549,-0.0106175,0.0748062,0.00550209,-6.24407e-05,4.44547e-05,-1.33227e-18,6.66134e-19,4.95945e-05,-3.53105e-05,
0.0887006,0.0721243,0.0816874,-2.98924,-0.0815445,1.52176,0.430996,0.433087,0.0777781,0.711326,0.110135,0.587185,-0.0382825,0.000362476,0.00982013,-0.00540046,0.0158761,-0.0199263,0.114644,0.0114979,-6.23501e-05,4.44055e-05,-1.9984e-18,2.22045e-19,4.95224e-05,-3.52714e-05,
0.0887016,0.0721679,0.081665,-2.98917,-0.0816451,1.52228,0.431039,0.433087,0.0777783,0.711326,0.110135,0.587185,-0.0382827,0.000246244,0.010896,-0.00558456,0.01641,-0.0251554,0.130706,0.010637,-6.22597e-05,4.43566e-05,-1.9984e-18,2.80415e-31,4.94504e-05,-3.52324e-05,
