baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
4.29368,154.226,100,0.397685,4,3.57363,153.108,1.04,0.0652604,5,2.84211,157.669,0.56,0.0602412,4,2.86362,162.197,1.22857,0.0806687,4,3.67071,155.536,1.31429,0.0690122,5,2.94011,152.776,0.497143,0.064828,4,1.8647,168.115,1.04,0.0716227,5,1.89098,165.106,0.56,0.0618287,5,1.80948,167.987,1.25143,0.0721607,5,1.87146,168.314,1.25143,0.0711045,5,1.9467,165.733,0.48,0.0704207,5,
4.06087,167.688,100,0.352051,4,2.89131,167.459,1.04,0.0651547,4,2.87085,166.617,0.56,0.0630295,4,2.93984,167.411,1.05143,0.0690468,4,2.91252,169.598,1.05143,0.066552,4,2.83947,167.65,0.32,0.0620475,4,1.70573,202.891,1.04,0.0619557,5,1.72253,202.878,0.56,0.0608467,5,1.61508,202.898,1.05714,0.067989,5,1.6654,202.889,1.06286,0.0669957,5,1.72162,202.964,0.308571,0.0631217,5,
5.04315,412.005,100,0.425196,5,3.62549,386.979,1.04,0.0649252,5,3.75583,373.999,0.56,0.068833,5,3.71034,380.29,1.36571,0.071472,5,2.95623,400.613,1.36,0.069129,4,4.31473,353.189,1.06857,0.0714022,6,1.88974,412.418,1.04,0.0642457,5,1.76194,417.299,0.56,0.06149,5,1.94447,399.982,1.33143,0.0728718,5,1.86731,414.735,1.36571,0.0711793,5,1.74046,407.443,1.72571,0.079014,5,
6.22709,38.7465,100,0.366635,6,3.65355,38.6875,1.04,0.0624484,5,3.69264,38.6621,0.56,0.067608,5,5.19656,38.7002,1.06286,0.0742973,7,3.81262,38.719,1.08,0.0687288,5,3.5816,38.6518,0.325714,0.060549,5,2.03818,48.4929,1.04,0.06258,5,1.77265,48.469,0.56,0.063732,5,2.13069,48.4283,1.06857,0.0792712,5,1.87011,48.4304,1.07429,0.0655177,5,1.70944,48.475,0.268571,0.0623703,5,
7.40975,103.923,100,0.369012,7,4.30787,105.798,1.04,0.0628052,6,2.88969,104.609,0.56,0.0616783,4,5.01918,103.827,1.11429,0.0705659,7,3.76511,114.216,1.10857,0.0737804,5,3.72179,115.455,0.417143,0.0639684,5,1.84708,138.776,1.04,0.0645447,5,1.81362,138.695,0.56,0.0644713,5,1.7538,139.499,1.08571,0.069431,5,1.88352,138.987,1.07429,0.0724557,5,1.96935,139.215,0.571429,0.0737207,5,
4.26123,113.102,100,0.388129,4,3.56664,118.976,1.04,0.0646068,5,2.85831,124.94,0.56,0.0688193,4,4.24236,114.647,1.18286,0.0724844,6,2.97265,117.636,1.20571,0.0702117,4,2.95161,109.131,0.72,0.0680505,4,1.85743,126.521,1.04,0.0638343,5,1.78457,126.386,0.56,0.0656637,5,1.79777,126.505,1.18286,0.0732665,5,1.93609,127.402,1.21143,0.0696423,5,1.91275,126.36,0.594286,0.0674033,5,
4.60824,187.833,100,0.426808,4,3.10213,187.811,1.04,0.067594,4,3.87946,194.209,0.56,0.0704832,5,2.9365,187.646,1.08571,0.0714328,4,2.92259,189.187,1.06857,0.069362,4,2.9689,186.868,0.72,0.0676167,4,1.90061,249.918,1.04,0.0623645,5,1.81766,250.801,0.56,0.0654377,5,2.04048,250.679,1.05143,0.0921083,5,1.90037,250.679,1.04571,0.0680717,5,1.87241,250.448,0.537143,0.0657867,5,
5.13835,50.5464,100,0.35503,5,4.12584,50.6376,1.04,0.072148,5,4.50592,50.9463,0.56,0.0804772,5,4.82279,50.6088,1.04571,0.0898714,5,6.32171,50.6151,1.06857,0.119254,5,6.50004,50.6521,0.32,0.120994,5,3.54059,63.1843,1.04,0.115484,5,3.40403,64.3522,0.56,0.118914,5,3.60333,63.1622,1.07429,0.13995,5,3.36396,63.1095,1.08571,0.119998,5,3.41843,63.1634,0.32,0.111611,5,
6.70212,117.737,100,0.542522,4,5.10274,118.102,1.04,0.123701,4,5.04616,118.239,0.56,0.112475,4,3.08101,117.667,1.06286,0.0803055,4,2.86918,118.2,1.06286,0.0661685,4,2.84002,117.259,0.422857,0.0612658,4,1.82335,146.268,1.04,0.0623297,5,1.6976,145.205,0.56,0.060262,5,1.78182,146.274,1.06857,0.067859,5,1.84847,147.128,1.07429,0.068099,5,1.68913,146.869,0.434286,0.061051,5,
3.67415,70.726,100,0.353272,4,2.80947,67.7531,1.04,0.0617965,4,2.7836,64.8919,0.56,0.064153,4,2.80436,68.529,1.08,0.0666933,4,2.75161,65.6775,1.08,0.0668258,4,3.52117,64.3564,0.828571,0.066374,5,1.72073,73.1118,1.04,0.0640023,5,1.7905,73.113,0.56,0.0618957,5,1.78819,73.3424,1.09714,0.0702117,5,1.6887,73.4462,1.11429,0.0701297,5,1.83208,73.5989,0.834286,0.0703927,5,
4.6592,188.094,100,0.361394,5,2.71376,191.296,1.04,0.0608837,4,2.76009,192.223,0.56,0.0605513,4,2.78198,192.188,1.12571,0.068859,4,3.54231,187.942,1.16571,0.0734917,5,2.81816,196.798,1.15429,0.0704353,4,1.81632,195.651,1.04,0.061663,5,1.71397,195.286,0.56,0.0617085,5,1.68385,194.969,1.12571,0.0689323,5,1.95372,194.174,1.14857,0.0678593,5,1.93534,188.664,1.2,0.073488,5,
4.17431,19.3091,100,0.357467,4,3.03681,19.3091,1.04,0.0692295,4,2.92754,19.3092,0.56,0.0623265,4,3.01075,19.3091,1.04,0.0693765,4,2.98225,19.3091,1.04571,0.068117,4,2.94723,19.3083,0.16,0.0599025,4,1.62253,24.9712,1.04,0.0714705,5,1.52101,24.9719,0.56,0.063568,5,1.54152,24.9714,1.04571,0.0696555,5,1.59975,24.9712,1.04571,0.066737,5,1.51057,24.9863,0.16,0.059776,5,
4.19438,40.7643,100,0.367019,4,2.944,40.254,1.04,0.0665882,4,2.99577,40.2739,0.56,0.0621933,4,3.0757,40.2632,1.06857,0.0809877,4,2.94347,40.2372,1.06286,0.0710875,4,2.82396,40.2423,0.337143,0.0620507,4,1.52148,43.4473,1.04,0.0641905,5,1.65574,43.2699,0.56,0.0620145,5,1.8012,43.447,1.07429,0.0787055,5,1.55112,43.4457,1.07429,0.0659835,5,1.56337,43.3046,0.337143,0.0628165,5,
5.43324,123.863,100,0.389802,5,3.4719,126.942,1.04,0.078184,4,3.3693,128.449,0.56,0.0813693,4,5.66607,126.895,1.10857,0.11189,5,5.14998,126.473,1.09714,0.12221,4,5.08793,126.039,0.48,0.115371,4,3.19665,147.49,1.04,0.112697,5,3.07544,147.929,0.56,0.111163,5,2.90916,147.619,1.08571,0.128388,5,2.80034,147.864,1.09714,0.141571,5,2.69668,147.659,0.491429,0.116563,5,
8.49005,187.325,100,0.676343,5,4.52533,189.819,1.04,0.102216,4,2.76513,191.552,0.56,0.0636637,4,2.91159,193.493,1.49143,0.0713813,4,3.57509,184.075,1.45714,0.0697188,5,2.87641,191.617,1.22286,0.0743973,4,1.75946,193.275,1.04,0.0627807,5,1.90522,194.627,0.56,0.0665827,5,1.5298,196.589,1.52,0.069567,5,1.98124,194.967,1.48,0.0718153,5,1.98064,195.086,1.18857,0.0732313,5,
4.6328,81.7661,100,0.362605,5,2.75859,81.6562,1.04,0.0656487,4,2.73558,83.4794,0.56,0.0609583,4,2.75818,82.0775,1.13143,0.0689717,4,3.39981,80.9255,1.17143,0.0656368,5,3.49643,80.5497,1.30857,0.073232,5,1.70751,85.6115,1.04,0.0607923,5,1.85263,85.9727,0.56,0.0612383,5,1.85981,85.2696,1.14286,0.0703663,5,1.80094,85.5173,1.12571,0.0700377,5,1.61603,85.1713,1.32571,0.0719087,5,
4.23153,134.654,100,0.391476,4,3.0585,130.8,1.04,0.069322,4,3.73892,119.683,0.56,0.0619932,5,5.24642,120.311,1.16571,0.0719203,7,2.96402,144.218,1.12,0.0698847,4,3.00372,133.291,0.594286,0.0651213,4,1.82593,152.138,1.04,0.0702417,5,1.95738,152.289,0.56,0.067603,5,2.01491,152.143,1.13143,0.073194,5,1.88117,159.789,1.11429,0.0684367,5,1.93858,161.336,0.605714,0.0645207,5,
4.09672,214.321,100,0.352672,4,2.83588,212.973,1.04,0.062203,4,2.94898,213.545,0.56,0.0628678,4,2.88299,212.977,1.04,0.0667953,4,2.92648,212.976,1.04,0.069047,4,2.91246,212.989,0.291429,0.0624558,4,1.97852,279.18,1.04,0.0637277,5,1.81287,279.126,0.56,0.062145,5,1.88846,279.181,1.05143,0.074602,5,2.48839,279.181,1.05143,0.092595,5,2.41449,279.454,0.32,0.0818903,5,
5.07862,215.939,100,0.487654,4,4.47844,213.768,1.04,0.09634,4,5.1188,209.058,0.56,0.112008,4,5.16289,213.516,1.13143,0.127007,4,5.09304,215.264,1.14286,0.122244,4,5.12134,209.371,0.84,0.126998,4,3.09592,235.373,1.04,0.114765,5,2.90626,234.162,0.56,0.113359,5,3.29574,234.251,1.13143,0.126803,5,3.17641,235.604,1.12571,0.122515,5,2.94389,235.522,0.782857,0.125488,5,
4.91777,74.3871,100,0.456163,4,2.89483,73.656,1.04,0.0621722,4,2.91253,77.1549,0.56,0.0662118,4,2.83721,74.8553,1.35429,0.0700688,4,2.84279,74.142,1.33143,0.0684585,4,3.55569,72.4432,0.731429,0.0668974,5,1.6249,82.5002,1.04,0.067185,5,1.63414,82.646,0.56,0.0615427,5,1.72227,82.7903,1.32,0.0704567,5,1.83061,83.4788,1.32571,0.0683323,5,1.56573,83.1012,0.805714,0.0669975,5,
3.92328,116.176,100,0.337616,4,2.83315,116.169,1.04,0.0598785,4,2.87895,116.174,0.56,0.0642378,4,2.91704,116.169,1.04,0.0693763,4,2.89232,116.169,1.04571,0.0640645,4,2.87434,116.158,0.182857,0.0650537,4,1.90371,136.315,1.04,0.0618737,5,1.94953,136.321,0.56,0.0644573,5,1.88982,136.316,1.05143,0.0762413,5,1.65337,136.314,1.06286,0.06441,5,1.81391,136.319,0.2,0.0584427,5,
5.07434,85.0606,100,0.419358,5,2.93963,84.9749,1.04,0.065107,4,2.95847,85.0462,0.56,0.0625677,4,2.98483,84.909,1.08571,0.0707203,4,3.60537,82.8938,1.10857,0.0690363,5,2.78477,85.7015,0.68,0.0658517,4,1.85683,87.177,1.04,0.064034,5,2.0408,87.1298,0.56,0.065174,5,1.96371,87.0984,1.10857,0.0717727,5,1.9898,86.8369,1.13143,0.0692123,5,1.82618,87.4592,1.06286,0.0696697,5,
4.63147,64.7465,100,0.358256,5,3.41046,63.4997,1.04,0.062078,5,3.42718,64.9469,0.56,0.0617095,5,3.54082,64.8639,1.12,0.0689625,5,3.49884,64.4933,1.12571,0.0675995,5,4.25221,63.5169,1.36571,0.092591,5,2.31709,71.1888,1.04,0.083213,5,2.5178,69.8974,0.56,0.0766007,5,2.37409,70.8635,1.10286,0.0858297,5,2.34046,71.0807,1.10286,0.08578,5,3.09778,70.3859,1.41714,0.133594,5,
6.33385,139.09,100,0.588796,4,6.00758,138.945,1.04,0.118989,5,6.1689,139.928,0.56,0.112705,5,6.14093,135.692,1.21714,0.128275,5,4.89573,142.218,1.12,0.124084,4,5.36449,136.156,1.40571,0.121229,5,1.79353,140.967,1.04,0.0607853,5,1.63569,138.46,0.56,0.0671873,5,1.86234,138.976,1.17143,0.0732473,5,1.9627,137.525,1.23429,0.0711503,6,1.87802,137.611,1.37143,0.0740987,5,
3.76675,107.246,100,0.378726,4,2.75111,107.472,1.04,0.0615717,4,2.76923,105.707,0.56,0.0613137,4,2.70242,107.481,1.04,0.065659,4,3.38809,105.736,1.04571,0.0626683,5,2.66464,107.156,0.365714,0.0608217,4,1.88033,110.007,1.04,0.0687017,5,1.80737,109.99,0.56,0.061884,5,1.82661,110.008,1.05143,0.06859,5,1.82329,110.018,1.05714,0.072872,5,1.77262,110.054,0.365714,0.0614607,5,
4.49254,71.9782,100,0.343026,5,2.76595,80.1433,1.04,0.0663303,4,4.90643,65.9304,0.56,0.0688222,7,2.87464,74.4307,1.10857,0.0691852,4,2.72071,75.7947,1.09143,0.0658323,4,2.80568,73.2478,0.828571,0.0654362,4,1.73815,80.5689,1.04,0.0640757,5,1.68855,80.7506,0.56,0.059202,5,1.90766,80.201,1.09714,0.0678028,5,1.71222,80.8483,1.08571,0.070199,5,1.8234,80.0283,0.697143,0.0684833,5,
5.0927,75.6221,100,0.350488,5,3.50011,71.7022,1.04,0.0615924,5,3.53186,71.2405,0.56,0.0596026,5,3.5441,71.8851,1.17714,0.071881,5,3.50018,84.0496,1.16571,0.0660908,5,3.56322,80.9679,0.502857,0.064006,5,1.83223,111.576,1.04,0.0631713,5,1.89158,111.255,0.56,0.062216,5,1.95459,111.87,1.10286,0.0696233,5,1.7426,110.789,1.08,0.070259,5,1.7044,111.992,0.617143,0.0655227,5,
5.00684,192.245,100,0.475626,4,3.63507,192.421,1.04,0.077547,4,3.90753,189.973,0.56,0.0777727,4,5.35388,191.758,1.33143,0.138297,4,5.15718,193.109,1.32,0.122879,4,5.17024,191.94,0.965714,0.126901,4,2.76889,204.469,1.04,0.113918,5,2.79777,204.217,0.56,0.111333,5,2.8009,204.109,1.26286,0.127847,5,2.8123,203.71,1.29714,0.121353,5,2.99289,204.224,1,0.128251,5,
6.56445,137.931,100,0.505682,4,4.9766,138.485,1.04,0.11285,4,4.67807,137.087,0.56,0.089755,5,2.77981,138.492,1.04571,0.0645492,4,2.80775,138.553,1.04571,0.0719145,4,2.78476,137.151,0.245714,0.0579592,4,1.70911,184.144,1.04,0.0652205,5,1.67532,184.264,0.56,0.0600415,5,1.73546,184.148,1.04571,0.065833,5,1.73348,184.142,1.04571,0.0649185,5,1.68292,183.406,0.302857,0.0583895,5,
6.48125,82.3609,100,0.424391,6,3.60459,85.1729,1.04,0.0617968,5,2.81539,102.762,0.56,0.0604173,4,5.9274,77.785,1.20571,0.0708184,8,3.81239,94.862,1.18286,0.0741106,5,3.71602,88.5067,0.691429,0.0672404,5,1.92607,115.417,1.04,0.061161,5,1.62445,114.433,0.56,0.0601485,5,1.76461,115.558,1.16571,0.071028,5,1.93876,115.336,1.13143,0.074319,5,1.92624,114.431,0.617143,0.067567,5,
3.93548,181.468,100,0.337201,4,4.11735,175.815,1.04,0.061633,6,3.48229,180.524,0.56,0.062417,5,3.6444,166.821,1.10286,0.0694938,5,2.96703,174.063,1.09714,0.077789,4,2.93329,174.737,0.777143,0.0686418,4,1.88494,204.001,1.04,0.063154,5,1.88753,206.592,0.56,0.0730743,5,1.87441,204.888,1.10286,0.068018,5,1.8853,203.729,1.09143,0.0676747,5,1.89774,204.425,0.76,0.0679823,5,
4.05728,81.6655,100,0.452024,4,2.88491,81.4033,1.04,0.0662523,4,2.89519,81.6018,0.56,0.0635187,4,2.99498,80.9051,1.08,0.0779403,4,2.9126,81.1109,1.08571,0.070353,4,3.11361,82.2229,0.822857,0.0732293,4,2.5925,81.1508,1.04,0.0784953,5,2.27612,82.0223,0.56,0.089558,5,2.51367,81.412,1.10286,0.0880627,5,2.51446,81.6636,1.12,0.0861643,5,2.26245,81.9103,0.891429,0.0897257,5,
9.69441,74.028,100,0.509539,6,5.00504,78.7154,1.04,0.1188,4,5.05087,78.641,0.56,0.11161,4,5.03975,79.777,1.08,0.125925,4,5.02399,79.6436,1.08,0.120254,4,4.90489,79.9516,0.548571,0.117143,4,2.65354,94.1957,1.04,0.119241,5,1.72242,94.0864,0.56,0.0602853,5,1.70047,94.1345,1.08571,0.065947,5,1.80227,94.1614,1.08571,0.0670243,5,1.80096,94.1707,0.537143,0.0622443,5,
4.99265,115.95,100,0.356493,5,2.91337,127.18,1.04,0.0655017,4,2.78807,122.453,0.56,0.0653702,4,2.80473,119.538,1.07429,0.067371,4,2.77435,124.895,1.09714,0.0677492,4,2.8308,123.654,0.52,0.0667102,4,1.75146,151.879,1.04,0.0636537,5,1.77893,151.823,0.56,0.067035,5,1.75858,151.539,1.08571,0.079042,5,1.85821,151.589,1.08571,0.067371,5,1.74523,152.271,0.531429,0.0624645,5,
6.04243,84.1286,100,0.353286,6,3.73935,84.3347,1.04,0.0627808,5,3.6721,84.0878,0.56,0.0618886,5,3.69928,84.5682,1.08,0.0699046,5,4.39419,85.7154,1.10286,0.0685288,6,3.71637,84.3099,0.388571,0.0632122,5,1.87975,135.555,1.04,0.0667543,5,1.97185,136.459,0.56,0.0682635,5,2.00332,137.605,1.09714,0.0697525,5,2.04118,136.106,1.09714,0.067157,5,1.80319,136.796,0.588571,0.0635643,5,
4.89376,38.268,100,0.322679,5,3.53274,38.2157,1.04,0.0606416,5,3.52509,38.2156,0.56,0.0605624,5,3.74185,38.2157,1.04571,0.069822,5,3.70885,38.2157,1.04571,0.0721018,5,3.66149,38.2159,0.177143,0.059833,5,1.86313,46.1134,1.04,0.0701967,5,1.66131,46.1041,0.56,0.0635243,5,1.74298,46.1086,1.05714,0.0713813,5,2.16322,46.1086,1.05143,0.0669077,5,2.34545,46.069,0.205714,0.075265,5,
4.95051,110.31,100,0.574068,4,3.43939,112.197,1.04,0.091963,4,4.65344,109.958,0.56,0.100139,4,5.18408,111.526,1.10857,0.130263,4,6.22827,110.163,1.14286,0.123723,5,4.96729,109.536,0.885714,0.127873,4,2.86325,110.465,1.04,0.113771,5,3.28644,111.259,0.56,0.112748,5,3.39927,111.705,1.13143,0.14524,5,3.32857,111.685,1.16,0.123776,5,3.59385,111.022,0.965714,0.131437,5,
6.34514,128.248,100,0.431167,5,3.4386,129.069,1.04,0.0612964,5,3.42529,138.18,0.56,0.0607062,5,2.83296,136.963,1.11429,0.0708585,4,3.44273,136.589,1.10286,0.0663262,5,4.12374,124.761,0.617143,0.0617457,6,1.70335,161.787,1.04,0.0666793,5,1.82983,161.906,0.56,0.0716873,5,1.83964,161.907,1.09143,0.0676407,5,1.66525,161.402,1.09714,0.066063,5,1.59024,161.653,0.8,0.0656933,5,
4.98136,32.8096,100,0.336226,5,3.64211,32.8099,1.04,0.0623468,5,3.58957,32.8099,0.56,0.0650422,5,3.63784,32.81,1.04,0.0668612,5,3.61946,32.8098,1.04571,0.0649506,5,3.60539,32.8098,0.171429,0.0627968,5,1.74701,39.4623,1.04,0.062703,5,1.842,39.462,0.56,0.0619367,5,1.80526,39.4623,1.05143,0.06625,5,1.56905,39.4619,1.04571,0.0634943,5,1.63084,39.5003,0.171429,0.05705,5,
3.75622,82.6855,100,0.31861,4,2.8568,81.971,1.04,0.0635288,4,2.84631,81.9427,0.56,0.0635233,4,2.9216,81.9713,1.04571,0.0691677,4,2.86487,81.9749,1.05143,0.0659768,4,2.80581,81.9363,0.211429,0.0587078,4,1.73054,103.243,1.04,0.060155,5,1.80904,102.652,0.56,0.0614627,5,1.79771,103.251,1.05143,0.0686485,5,1.77101,103.217,1.05714,0.077996,5,1.84649,102.434,0.234286,0.059174,5,
5.14263,166.431,100,0.424835,5,3.60679,162.88,1.04,0.0692525,5,3.60099,163.703,0.56,0.064557,5,3.78087,163.713,1.17143,0.073855,5,4.37577,167.682,1.18857,0.0880545,5,3.56107,167.534,1.38857,0.104655,4,2.15918,177.274,1.04,0.0775785,5,2.28881,175.728,0.56,0.079461,5,2.82629,177.607,1.09714,0.115626,5,2.88047,177.1,1.12571,0.12667,5,2.6869,177.001,1.36571,0.139531,5,
10.0567,185.63,100,0.549048,6,7.55335,185.733,1.04,0.114286,6,5.12106,185.121,0.56,0.118262,4,6.47917,185.611,1.18286,0.134876,5,5.09141,196.765,1.16,0.10691,5,3.49643,185.316,0.588571,0.0629918,5,1.81667,246.881,1.04,0.066523,5,1.81547,243.453,0.56,0.065001,5,1.66438,248.483,1.07429,0.0746017,5,1.81667,247.765,1.07429,0.0647007,5,1.84127,249.293,0.902857,0.0671293,5,
3.98039,81.1565,100,0.353949,4,2.81327,82.1558,1.04,0.0619415,4,2.89969,80.8724,0.56,0.062913,4,2.93349,82.1612,1.07429,0.0715495,4,2.82545,82.3822,1.07429,0.0665525,4,2.91616,80.421,0.782857,0.0690165,4,1.78587,91.2483,1.04,0.0627703,5,1.85937,90.0914,0.56,0.0606993,5,1.89051,91.0736,1.07429,0.0670567,5,1.85638,91.2894,1.07429,0.0657307,5,1.64585,90.725,0.708571,0.066227,5,
4.0403,257.459,100,0.351807,4,3.52952,250.673,1.04,0.0622557,5,2.84968,251.157,0.56,0.062772,4,3.59447,253.632,1.28,0.0731592,5,3.55938,253.517,1.29143,0.068393,5,3.66633,232.751,0.845714,0.0683416,5,1.86081,262.234,1.04,0.0616013,5,1.91338,261.96,0.56,0.0685263,5,1.75126,263.237,1.20571,0.069093,5,1.82583,262.629,1.22286,0.0754927,5,1.84045,263.336,1.18857,0.071084,5,
3.98608,43.2835,100,0.343627,4,2.82266,45.2326,1.04,0.0617117,4,2.73905,47.7781,0.56,0.0599683,4,3.63296,42.8346,1.06857,0.0775038,5,2.94138,43.5261,1.06286,0.074387,4,3.48662,44.164,0.4,0.0661313,5,2.05855,52.8192,1.04,0.0713487,5,2.24476,52.79,0.56,0.076215,5,2.57655,52.8497,1.06286,0.0843103,5,2.65962,52.8051,1.05143,0.095298,5,2.4711,53.2186,0.411429,0.0772333,5,
6.25914,114.84,100,0.521557,4,5.01934,117.77,1.04,0.11357,4,5.00045,124.879,0.56,0.112784,4,5.18442,116.69,1.06857,0.123416,4,5.11621,117.175,1.08,0.132997,4,5.14476,115.583,0.822857,0.120171,4,2.76318,135.427,1.04,0.114681,5,2.56229,135.615,0.56,0.132585,5,2.7483,135.271,1.07429,0.123492,5,3.16342,135.465,1.08,0.120705,5,2.12268,135.582,0.794286,0.085649,5,
3.99057,152.934,100,0.346651,4,2.87004,152.388,1.04,0.0681252,4,2.88575,152.077,0.56,0.060115,4,2.85232,152.388,1.06857,0.0667212,4,2.91044,152.164,1.07429,0.0647528,4,2.8857,151.922,0.24,0.0589592,4,1.66304,182.16,1.04,0.061033,5,1.81755,182.07,0.56,0.0604313,5,1.89904,182.162,1.05714,0.0732613,5,1.76432,182.149,1.05714,0.0641763,5,1.72542,181.91,0.234286,0.0632985,5,
